"AmyBrownLyman_1" "AmyBrownLyman_2" "AmyBrownLyman_3" "AmyBrownLyman_4" "JamesHAnderson_1" "JamesHAnderson_2" "JamesHAnderson_3" "JamesHAnderson_4" "AnnieWellsCannon_1" "AnnieWellsCannon_2" "AnnieWellsCannon_3" "AnnieWellsCannon_4" "JanetteAHyde_1" "JanetteAHyde_2" "JanetteAHyde_3" "JanetteAHyde_4" "LaleneHHart_1" "LaleneHHart_2" "LaleneHHart_3" "ElsieCCarroll_1" "ElsieCCarroll_2" "ElsieCCarroll_3" "ElsieCCarroll_4" "LucyRoseMiddleton_1" "LucyRoseMiddleton_2" "SusaYoungGates_1" "SusaYoungGates_2" "SusaYoungGates_3" "SusaYoungGates_4" "RuthMoenchBell_1" "RuthMoenchBell_2" "RuthMoenchBell_3" "RuthMoenchBell_4" "AliceLouiseReynolds_1" "AliceLouiseReynolds_2" "AliceLouiseReynolds_3" "AliceLReynolds_1" "AliceLReynolds_2" "AliceLReynolds_3" "AnnieDPalmer_1" "AnnieDPalmer_2"
"recorded" 0.00472679145396105 0.00237309855478298 0 0 0 0 0.00700476323900252 0 0 0 0 0.0240886462180825 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0.0104264414555312 0 0.0311785491581792 0 0 0 0 0 0 0 0 0 0 0 0
"redeemer" 0 0.00237309855478298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179914949296696 0 0 0 0
"regret" 0.00472679145396105 0.00237309855478298 0.00713351563428843 0.00237051084508712 0 0 0 0 0.00799744081893794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.011368804001819 0.0113481615978212 0.0175654312313367 0 0 0 0 0 0 0.0146541617819461
"rejoice" 0.00472679145396105 0.00949239421913192 0 0.00474102169017423 0 0 0 0 0.00799744081893794 0 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0.0207856994387861 0 0 0 0 0 0 0 0 0 0 0 0
"remark" 0 0 0 0 0.00688373373717905 0 0 0 0.00799744081893794 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0.0403171616718183 0.0133351113481798 0 0 0 0 0 0 0.0103928497193931 0.0225428313796213 0 0 0.0113481615978212 0 0 0.0174978127734033 0 0 0 0 0
"rested" 0 0 0 0 0 0 0 0 0 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0208528829110625 0 0.0103928497193931 0.0112714156898106 0 0.034106412005457 0.0113481615978212 0 0.0349711488022382 0 0 0 0 0.0146028037383178 0
"rev" 0.00709018718094158 0 0 0 0 0 0 0.0140242619732137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0732370788867964 0 0 0 0 0 0 0 0 0 0 0 0 0
"revolt" 0 0 0 0 0.0137674674743581 0.0138045278851463 0 0.0140242619732137 0 0 0 0 0 0 0 0 0 0 0 0.0803966233418196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"rural" 0.00236339572698053 0.00237309855478298 0 0 0 0 0 0 0 0.00800256081946223 0 0 0.0146177459435755 0 0 0 0 0.0154106950223455 0 0.0133994372236366 0 0 0 0 0.0151080223598731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0732708089097304
"sandwich" 0 0.00237309855478298 0.00237783854476281 0.00237051084508712 0 0 0 0.00701213098660683 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0604320894394924 0.0103551827689759 0 0.0104624398409709 0 0 0.0113830392714855 0 0 0 0 0 0 0 0 0 0
"schedule" 0.0094535829079221 0.00237309855478298 0.00237783854476281 0 0 0 0 0 0 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0.0134390538906061 0 0.0134210173131123 0 0 0 0 0 0 0.0112714156898106 0.022766078542971 0 0 0 0 0 0 0 0 0 0
"seeds" 0.00236339572698053 0 0 0 0 0 0 0.00701213098660683 0 0 0 0 0.0438532378307265 0 0.0290149426954882 0 0.0151538111835127 0.0154106950223455 0 0 0 0 0 0.015008254539997 0.0151080223598731 0.0103551827689759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"select" 0.00236339572698053 0 0 0.00237051084508712 0 0 0 0 0 0 0 0 0 0 0.0145074713477441 0.0146842878120411 0 0 0 0 0 0 0 0 0.0151080223598731 0 0 0 0 0.0112714156898106 0.0113830392714855 0.011368804001819 0.0226963231956423 0 0 0 0.0163559044815178 0 0 0.0146028037383178 0
"sets" 0.00236339572698053 0.00237309855478298 0.00237783854476281 0.00237051084508712 0.00688373373717905 0 0 0.00701213098660683 0 0 0.00802246289610911 0 0 0.0145369966564908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112714156898106 0 0 0.0113481615978212 0 0 0.0174978127734033 0 0 0.0162760416666667 0 0
"settle" 0.00236339572698053 0 0 0.00237051084508712 0.0206512012115371 0 0 0 0 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0.0133351113481798 0 0 0 0.0103551827689759 0 0 0 0 0 0 0.0226963231956423 0 0 0 0.0163559044815178 0 0 0 0
"sew" 0.00236339572698053 0 0.00237783854476281 0.00474102169017423 0 0 0 0 0 0.00800256081946223 0 0 0 0 0 0 0 0.030821390044691 0.0303168106715174 0.0133994372236366 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0351308624626735 0 0 0 0 0 0 0
"shining" 0.00236339572698053 0 0 0.00474102169017423 0 0 0 0 0 0.0160051216389245 0.0160449257922182 0 0 0 0 0 0 0 0 0 0.0268781077812122 0 0 0 0 0 0 0.0104624398409709 0.0103928497193931 0 0 0.011368804001819 0 0 0 0 0 0 0 0 0
"shoulder" 0 0.00474619710956596 0.00237783854476281 0 0.00688373373717905 0 0 0 0 0 0 0.00802954873936085 0 0 0 0.0146842878120411 0 0 0 0.0133994372236366 0 0 0 0 0 0 0 0 0.0103928497193931 0.0112714156898106 0 0.022737608003638 0 0 0 0 0 0.0163105529277443 0 0 0
"socials" 0.0118169786349026 0 0.00237783854476281 0.0142230650705227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sorry" 0.00472679145396105 0 0 0.00237051084508712 0 0 0 0 0 0.00800256081946223 0.00802246289610911 0 0 0 0 0 0 0 0 0.0267988744472732 0 0 0.0268420346262247 0 0 0 0 0 0 0 0 0.011368804001819 0.0113481615978212 0 0.0174855744011191 0 0 0 0 0 0
"spinach" 0 0 0 0 0 0.00690226394257316 0 0 0 0 0 0 0 0.0581479866259631 0 0.0293685756240822 0 0 0 0 0 0 0 0 0.0755401117993655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stain" 0 0 0.00237783854476281 0 0 0 0 0 0 0 0 0.0160590974787217 0 0.0145369966564908 0 0 0 0.092464170134073 0.0303168106715174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"standish" 0 0 0 0 0 0 0 0 0 0 0 0.0802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0292056074766355 0
"sterling" 0.00236339572698053 0 0.00475567708952562 0.00711153253526135 0 0 0 0 0 0.0160051216389245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0302160447197462 0 0.0104264414555312 0 0 0 0 0 0 0 0 0.0174978127734033 0 0 0 0 0
"storms" 0 0 0 0 0 0.00690226394257316 0.0210142897170076 0.0280485239464273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015008254539997 0 0 0 0 0.0103928497193931 0 0 0.011368804001819 0 0 0.0174855744011191 0 0 0 0 0 0
"sunk" 0 0 0 0 0.00688373373717905 0.0552181115405853 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0 0 0 0.0103928497193931 0 0 0 0.0113481615978212 0 0 0 0 0 0 0 0
"supervisor" 0.00709018718094158 0.00474619710956596 0.00237783854476281 0.00474102169017423 0 0 0 0.00701213098660683 0 0 0 0.00802954873936085 0.029235491887151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"surplus" 0.00236339572698053 0.00237309855478298 0.0118891927238141 0 0 0.00690226394257316 0 0 0 0 0 0 0 0.0145369966564908 0.0145074713477441 0.0146842878120411 0 0.0154106950223455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"surprising" 0 0.00237309855478298 0.00237783854476281 0 0.00688373373717905 0 0.00700476323900252 0 0 0 0.00802246289610911 0 0 0 0 0 0.0151538111835127 0 0.0151584053357587 0 0 0 0 0 0 0 0 0.0104624398409709 0 0 0.0113830392714855 0.011368804001819 0 0.0175654312313367 0 0 0.0163559044815178 0 0 0 0
"taxes" 0 0 0.00237783854476281 0 0.0344186686858952 0.00690226394257316 0.014009526478005 0 0.00799744081893794 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175654312313367 0 0 0 0 0 0 0
"text" 0.00472679145396105 0.00711929566434894 0 0.00474102169017423 0 0 0 0 0 0.00800256081946223 0 0 0.0146177459435755 0.0145369966564908 0 0 0 0 0 0 0 0 0 0.015008254539997 0 0 0 0 0 0 0.0113830392714855 0 0 0 0 0 0 0 0 0 0
"there^s" 0 0 0 0 0 0 0 0 0 0.00800256081946223 0 0 0 0 0 0 0 0 0 0.0133994372236366 0.0403171616718183 0.0133351113481798 0.040263051939337 0 0 0 0 0 0 0 0 0 0.0226963231956423 0 0 0 0 0 0 0 0.0146541617819461
"thoughtful" 0 0.00237309855478298 0.00237783854476281 0.00237051084508712 0.00688373373717905 0.00690226394257316 0 0 0 0 0.00802246289610911 0 0 0 0 0 0 0.0154106950223455 0 0 0.0268781077812122 0 0 0 0 0 0 0 0 0.0112714156898106 0 0 0 0 0.0174855744011191 0.0174978127734033 0 0 0 0 0
"throat" 0.00709018718094158 0 0 0 0 0.00690226394257316 0 0 0 0 0 0.00802954873936085 0 0.0145369966564908 0 0 0 0 0.0151584053357587 0 0 0.0133351113481798 0.0134210173131123 0 0.0151080223598731 0 0 0 0 0.0112714156898106 0 0 0.0113481615978212 0 0 0 0 0 0 0 0
"thrown" 0 0 0 0.00237051084508712 0 0 0.00700476323900252 0 0 0 0.00802246289610911 0 0 0.0145369966564908 0 0.0440528634361234 0 0 0 0.0133994372236366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163559044815178 0.0326211058554885 0 0.0146028037383178 0
"tied" 0 0.00474619710956596 0 0.00474102169017423 0.00688373373717905 0 0 0 0 0 0 0 0 0 0 0 0.0303076223670253 0.0154106950223455 0 0 0 0 0.0134210173131123 0 0 0 0 0 0 0 0 0 0.0226963231956423 0 0 0 0 0.0163105529277443 0 0 0
"tomb" 0 0 0.00237783854476281 0 0 0 0 0 0 0.00800256081946223 0.0160449257922182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112714156898106 0 0 0 0 0.0524567232033572 0 0 0.0489316587832328 0 0.0146028037383178 0
"trace" 0 0 0 0 0 0.00690226394257316 0.00700476323900252 0 0.0239923224568138 0.00800256081946223 0.00802246289610911 0.00802954873936085 0 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0 0.0104264414555312 0 0 0 0 0 0 0 0 0 0.0163559044815178 0.0163105529277443 0 0 0
"treasures" 0 0 0 0 0 0 0 0 0 0.0240076824583867 0 0 0 0 0 0 0 0 0 0 0.0134390538906061 0 0 0 0 0.0207103655379517 0.0104264414555312 0 0 0 0.0113830392714855 0 0 0 0.0349711488022382 0 0.0163559044815178 0.0163105529277443 0 0 0
"undertaking" 0.00236339572698053 0.00711929566434894 0.00475567708952562 0.00237051084508712 0 0 0 0 0 0 0 0.00802954873936085 0 0 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0 0.0104264414555312 0.0104624398409709 0 0 0 0 0 0 0 0 0.0163559044815178 0 0 0 0
"undoubtedly" 0.00472679145396105 0 0.00237783854476281 0 0 0.00690226394257316 0 0 0.00799744081893794 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104264414555312 0.0104624398409709 0 0 0 0.011368804001819 0 0 0.0174855744011191 0 0.0163559044815178 0 0.0162760416666667 0 0
"usefulness" 0.00236339572698053 0.00237309855478298 0.00475567708952562 0.00237051084508712 0 0 0 0 0.00799744081893794 0.00800256081946223 0 0 0 0.0145369966564908 0.0145074713477441 0 0 0.0154106950223455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174978127734033 0 0.0163105529277443 0 0 0
"valentine" 0 0.00474619710956596 0.00475567708952562 0.00237051084508712 0 0 0 0 0 0.00800256081946223 0 0.0481772924361651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"valleys" 0.00236339572698053 0.00474619710956596 0 0 0.0137674674743581 0.0138045278851463 0 0 0.0239923224568138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104624398409709 0.0103928497193931 0 0 0 0 0 0 0 0 0 0 0 0
"van" 0.00236339572698053 0 0.00713351563428843 0 0 0 0 0 0 0 0.00802246289610911 0.00802954873936085 0.029235491887151 0.0145369966564908 0 0 0 0 0 0 0 0 0 0.015008254539997 0 0 0 0.0104624398409709 0 0 0 0 0 0 0 0 0 0.0163105529277443 0 0 0
"vanilla" 0 0 0.00237783854476281 0.00711153253526135 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0154106950223455 0 0 0 0 0 0.060033018159988 0.0453240670796193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"vice-president" 0 0 0 0 0 0 0.0350238161950126 0.0210363929598205 0.00799744081893794 0.00800256081946223 0 0 0 0 0 0 0 0.0154106950223455 0 0 0 0 0 0 0 0.0103551827689759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"virtue" 0.00472679145396105 0.00237309855478298 0.00713351563428843 0.00237051084508712 0.0137674674743581 0 0 0 0.00799744081893794 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104624398409709 0 0 0 0 0 0 0 0 0 0 0 0 0
"walter" 0.00236339572698053 0.00237309855478298 0.00237783854476281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0.0104264414555312 0 0 0 0 0 0 0.0526962936940102 0.0699422976044763 0 0 0 0 0 0
"wasn^t" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267988744472732 0.0134390538906061 0.0266702226963595 0 0 0 0 0 0 0.0103928497193931 0 0.0341491178144565 0.034106412005457 0 0 0 0 0 0 0 0 0
"welcomed" 0.00236339572698053 0 0.00237783854476281 0.00948204338034847 0 0.00690226394257316 0.014009526478005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0 0 0.0103928497193931 0.0112714156898106 0 0 0 0 0 0 0 0 0 0 0
"welling" 0 0 0 0.00474102169017423 0 0 0 0 0 0 0 0 0 0 0 0.0440528634361234 0 0 0 0 0 0 0.0939471211917863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"win" 0 0 0 0.00237051084508712 0 0 0 0 0 0.0240076824583867 0.00802246289610911 0.00802954873936085 0 0 0 0.0293685756240822 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112714156898106 0.0113830392714855 0.011368804001819 0 0 0 0 0 0 0 0 0.0146541617819461
"worship" 0 0.00237309855478298 0.00237783854476281 0 0 0 0.00700476323900252 0 0 0 0 0 0 0 0 0 0 0 0.0151584053357587 0 0 0 0 0 0 0 0.0312793243665937 0.0313873195229127 0 0 0 0 0 0 0 0 0.0163559044815178 0.0163105529277443 0 0 0
"wt" 0 0 0 0.00474102169017423 0 0 0 0 0 0 0 0 0 0 0 0.146842878120411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"yearly" 0.00472679145396105 0.00949239421913192 0.00475567708952562 0.00474102169017423 0 0 0.00700476323900252 0 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"youthful" 0 0 0.00237783854476281 0 0.00688373373717905 0 0 0 0 0 0.00802246289610911 0 0 0 0 0 0.0303076223670253 0 0 0.0133994372236366 0 0.0133351113481798 0 0 0.0151080223598731 0.0103551827689759 0.0104264414555312 0 0.0103928497193931 0 0 0 0 0 0 0 0 0 0 0.0146028037383178 0
"abraham" 0 0 0.00475567708952562 0 0 0 0 0 0.0239923224568138 0.00800256081946223 0 0 0 0 0 0 0 0.0154106950223455 0 0 0 0 0 0.015008254539997 0 0 0 0 0.0207856994387861 0 0 0 0 0 0 0 0 0.0163105529277443 0 0 0
"acquaintance" 0 0.00237309855478298 0 0 0.00688373373717905 0 0 0 0.0159948816378759 0.0160051216389245 0 0.00802954873936085 0 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0 0 0 0 0 0.022766078542971 0 0 0 0 0.0174978127734033 0 0 0 0 0
"actress" 0 0 0 0 0.00688373373717905 0 0 0 0 0.00800256081946223 0.0320898515844364 0.0160590974787217 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103551827689759 0 0 0 0 0 0 0 0 0 0.0174978127734033 0 0 0.0162760416666667 0 0
"adult" 0.00709018718094158 0.00711929566434894 0.00475567708952562 0.00474102169017423 0 0 0 0 0 0 0 0 0 0 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"advocates" 0 0.00237309855478298 0 0 0.0137674674743581 0.0138045278851463 0 0.00701213098660683 0.00799744081893794 0.0160051216389245 0.00802246289610911 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"affected" 0.00472679145396105 0.00237309855478298 0 0 0.00688373373717905 0 0.0210142897170076 0 0 0.00800256081946223 0 0 0.0146177459435755 0.0145369966564908 0 0 0 0 0.0151584053357587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"africa" 0.00472679145396105 0 0 0 0 0.00690226394257316 0.00700476323900252 0.0350606549330341 0 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104624398409709 0 0 0 0 0 0 0 0 0 0 0 0 0
"ammonia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0303076223670253 0.107874865156419 0.0303168106715174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"anxiety" 0 0 0 0 0.0206512012115371 0 0 0 0 0 0.00802246289610911 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0225428313796213 0 0.022737608003638 0 0.0175654312313367 0 0 0 0 0.0162760416666667 0 0
"anywhere" 0 0.00237309855478298 0 0 0.00688373373717905 0 0 0 0 0 0 0 0.0146177459435755 0 0 0 0.0303076223670253 0 0 0.0133994372236366 0 0 0 0 0 0.0103551827689759 0 0 0 0 0 0 0 0 0.0174855744011191 0.0349956255468067 0 0.0163105529277443 0 0 0
"approval" 0.00236339572698053 0.00474619710956596 0 0.00474102169017423 0 0.0138045278851463 0 0.00701213098660683 0 0.00800256081946223 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146541617819461
"argument" 0 0 0 0.00237051084508712 0.00688373373717905 0.0207067918277195 0 0 0.0159948816378759 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0151080223598731 0 0 0 0 0 0 0 0.0113481615978212 0 0 0 0 0 0 0 0.0146541617819461
"aroused" 0.00236339572698053 0.00237309855478298 0 0.00237051084508712 0.0206512012115371 0.00690226394257316 0.00700476323900252 0 0.00799744081893794 0 0 0 0 0 0 0 0 0 0 0 0.0268781077812122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arranging" 0 0.00237309855478298 0.00475567708952562 0.00948204338034847 0 0 0.00700476323900252 0 0 0 0 0 0 0 0 0 0.0151538111835127 0 0 0 0 0 0.0134210173131123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146028037383178 0
"attorney" 0.00236339572698053 0 0 0 0.00688373373717905 0 0.00700476323900252 0.00701213098660683 0.00799744081893794 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113481615978212 0.0702617249253469 0 0 0 0 0 0 0
"auspices" 0.0118169786349026 0.00711929566434894 0.00237783854476281 0 0 0 0 0 0 0 0 0 0.029235491887151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"austrian" 0 0 0 0 0.0275349349487162 0.0207067918277195 0.014009526478005 0.00701213098660683 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"avoid" 0 0 0 0.00237051084508712 0 0 0 0.00701213098660683 0 0 0 0 0.0146177459435755 0 0 0 0 0.0154106950223455 0.0303168106715174 0.0133994372236366 0 0 0 0.015008254539997 0.0151080223598731 0 0 0 0 0 0 0 0.0113481615978212 0 0 0.0174978127734033 0 0 0 0 0
"barnes" 0 0 0.00475567708952562 0 0.00688373373717905 0 0 0 0 0.0160051216389245 0.0160449257922182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0112714156898106 0 0.022737608003638 0 0 0 0 0 0 0 0 0.0146541617819461
"batter" 0 0 0.00475567708952562 0 0 0 0 0 0 0 0 0 0 0.0145369966564908 0.0290149426954882 0.0146842878120411 0 0 0.0303168106715174 0 0 0 0 0.030016509079994 0.0151080223598731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beads" 0.00236339572698053 0 0 0 0 0 0 0.00701213098660683 0.00799744081893794 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489316587832328 0.048828125 0.0146028037383178 0
"belle" 0.00472679145396105 0.00474619710956596 0 0 0 0 0 0 0.0239923224568138 0 0 0.00802954873936085 0 0 0 0 0 0 0 0.0133994372236366 0 0 0 0 0 0 0 0.0104624398409709 0 0.0112714156898106 0 0 0 0 0 0 0 0 0 0 0
"blankets" 0 0 0.00237783854476281 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0303076223670253 0 0 0 0.0671952694530305 0 0 0 0.0151080223598731 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0325520833333333 0 0
"bloom" 0.00236339572698053 0 0 0 0 0 0 0 0 0.0160051216389245 0.0240673886883273 0 0 0 0 0.0146842878120411 0 0 0 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0.0113830392714855 0 0 0 0 0 0 0.0326211058554885 0 0 0
"border" 0 0 0.00237783854476281 0.00237051084508712 0.0137674674743581 0.0276090557702927 0 0.00701213098660683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163559044815178 0.0163105529277443 0 0 0
"brain" 0 0.00237309855478298 0.00237783854476281 0 0 0 0 0.00701213098660683 0.00799744081893794 0.00800256081946223 0 0 0 0 0 0 0 0 0 0 0 0 0.0134210173131123 0.015008254539997 0 0 0 0.0104624398409709 0 0 0.022766078542971 0 0.0113481615978212 0 0 0 0 0 0 0 0
"breathed" 0 0 0.00237783854476281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0268420346262247 0 0 0 0 0.0209248796819418 0 0.0112714156898106 0.0113830392714855 0.011368804001819 0.0113481615978212 0 0.0174855744011191 0.0174978127734033 0 0 0 0 0
"bronze" 0 0.00474619710956596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0310655483069276 0.0312793243665937 0 0 0 0 0 0 0.0175654312313367 0.0174855744011191 0 0 0 0.0162760416666667 0 0
"bubbles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.034106412005457 0.0794371311847481 0 0 0 0 0 0 0 0
"burn" 0 0 0 0 0 0 0 0 0 0.00800256081946223 0.00802246289610911 0 0 0 0 0 0 0 0.0151584053357587 0 0.0134390538906061 0 0 0 0 0 0 0 0 0 0 0 0.0113481615978212 0 0 0.0174978127734033 0 0.0163105529277443 0 0.058411214953271 0
"calm" 0 0 0 0.00237051084508712 0 0 0.00700476323900252 0 0 0.00800256081946223 0 0 0 0 0 0 0 0 0 0.0401983116709098 0.0268781077812122 0 0 0 0 0 0 0 0 0 0.022766078542971 0.011368804001819 0 0 0 0 0 0 0 0 0
"cameron" 0 0 0.00951135417905124 0.00711153253526135 0 0 0.00700476323900252 0 0 0 0 0.00802954873936085 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0207103655379517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cape" 0.00472679145396105 0 0 0.00711153253526135 0 0.0138045278851463 0 0 0 0 0.00802246289610911 0.0240886462180825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"carved" 0 0.00237309855478298 0 0 0 0 0 0 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0207103655379517 0.0625586487331874 0 0 0 0 0 0 0 0 0 0.0163559044815178 0 0 0 0
"catholics" 0 0 0 0 0 0 0.00700476323900252 0.0140242619732137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0104624398409709 0.0207856994387861 0 0 0 0 0 0 0 0 0 0.0651041666666667 0 0.0146541617819461
"causing" 0.00236339572698053 0 0 0 0.00688373373717905 0.0207067918277195 0.00700476323900252 0.0140242619732137 0 0 0 0.00802954873936085 0 0 0 0.0146842878120411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0174978127734033 0 0 0 0 0
"cece" 0 0.00237309855478298 0 0.00237051084508712 0 0 0 0.0631091788794615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"checks" 0.0165437700888637 0 0.00237783854476281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526962936940102 0 0 0 0 0 0 0
"cheek" 0 0 0 0 0 0 0 0 0 0 0.00802246289610911 0 0 0 0 0 0 0 0 0 0 0.0133351113481798 0.0134210173131123 0 0 0 0 0 0 0.0338142470694319 0 0 0.0113481615978212 0 0 0 0 0.0163105529277443 0 0.0438084112149533 0
"christensen" 0.00472679145396105 0.0142385913286979 0.00237783854476281 0.00237051084508712 0 0 0.00700476323900252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"climb" 0 0.00237309855478298 0 0 0 0 0 0 0.00799744081893794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0521322072776561 0.0418497593638837 0 0 0 0 0 0 0 0 0 0 0 0 0
