row_index,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25
774,0.006493276940390186,0.0010249039611425184,0.00469426410263491,0.002652733891036572,4.61410587022409e-4,0.001027835227550176,0.002252246402718591,0.16772481359421507,0.0020229600422106563,0.09461132528256318,0.008650097407650957,0.0043826561221576325,0.0010173762711098453,0.12371097618401132,0.003895741630717713,0.0020895897801627185,3.3425704105249693e-4,0.5484786694175617,4.645550854862655e-4,1.74731237335182e-4,0.012584349893884872,6.010879056500271e-4,1.0359552139864147e-4,0.0029419024599594084,0.00760464401037724
775,0.0016230637748596338,9.055395601578072e-4,0.005211008619120467,9.045757295290005e-4,9.743463196691828e-4,2.1077705461278905e-4,0.41134088525531515,0.0034890776439322336,0.12759735008717393,0.004394242849949838,3.908517611014668e-5,9.2353761046286e-4,0.002469511257998963,0.15849953824899793,0.0012806254382561205,0.005144423280944463,0.003974743318789064,0.002588455561956638,4.832168344318189e-4,0.04509578852807028,0.008829377602629985,4.147297139729124e-4,0.003749055094808318,6.633893934226067e-4,0.20919365604482795
776,0.006653286478651722,0.0038593292633583584,0.022767262619306543,0.03956742363375957,0.004661905503339306,0.001237081599796378,0.02469617734071753,0.00530962024707328,0.18051519254241163,0.0014693288960154023,0.0011136381164134554,0.018710974903628948,0.18999206145336348,0.029385114699484936,0.003954043478277821,0.005584606979604436,0.018364076434073315,0.3644017354960481,0.008898628267045756,0.007134222785706158,0.0070871785178500705,0.0019012982444909844,9.858418216767185e-4,0.0012608636883591194,0.05048910698954684
777,0.005691130811241122,1.4983780253096185e-4,0.06473397415044463,0.00122649151243038,0.0012331643724191094,4.5101769116570584e-4,0.0031681573441088417,0.013952260888747632,0.00149671173592213,0.0247393068724075,8.845961215889474e-4,0.07368757272166565,0.002822359831610822,0.27546390283442895,0.0034806561091253177,0.478783084489862,0.0015751645681766375,0.0038907006676980648,0.0033119823822442044,0.00997044776782404,0.012505919576779824,0.0013148766074604604,0.0049840944615063346,0.0033809045266546467,0.007101684151955792
778,0.0022178046886667012,0.002290782550653486,0.0030592210167055397,4.604777576004825e-4,9.61212000746262e-4,2.0750422186024373e-4,0.00514325239594444,0.0025021690451895937,0.0015253337427076634,0.0030414536931718545,2.0119611419504418e-4,0.0010771066018781677,4.175357122303036e-4,0.01623916895221892,0.0010505661988276225,0.001411611911295845,0.00823085784297451,0.0023002395446890533,6.358316329381378e-5,0.003721826156399288,0.001500289834498004,1.9924257940491933e-4,0.0010934389420834323,0.001492626559875736,0.93959149877288906
779,0.0018099106158702002,0.001653258097538293,0.0019082127084584842,1.1382096831839192e-5,0.18105795680873069,9.337709205294218e-5,0.004618231725275727,4.8089683647814594e-4,0.001410257398387243,5.083291900767078e-4,1.5505549876397723e-5,9.105263287735456e-5,0.018363617059971873,0.0025568631619865183,7.757564115173107e-4,0.011373936679992806,0.022302754784863096,7.017889160478476e-5,5.593056517077465e-4,0.5869618674995808,3.9858626527734104e-4,0.003206354577679205,0.15257155338674758,0.0017871959018784204,0.005413658974738856
780,0.00787452872530022,0.0024001290444832244,0.07257727981997592,3.697949629441297e-4,0.032675979525388164,0.002005187567528946,0.009725287796888027,0.003863828047641508,0.0029772214319885343,0.004736530616872322,2.307605348195655e-4,0.007197987684215656,0.0371220817504696,0.02696017221353703,0.015535687072583933,0.30030445249845455,0.008345207845409156,0.0025332560889915895,0.004067263668793394,0.061480946080472096,0.015743053039090023,0.007023762644682501,0.24462409197434357,0.006658327960409895,0.12296718140471653
781,0.0037187516390679975,0.002882639572483301,0.0014559851219971259,7.065913285477318e-5,0.0041192820385601795,1.551581524767719e-4,0.0036754963317451664,0.001079499720247045,0.0035694316479016287,0.007260865505024428,1.5843132328667431e-4,8.861046518937596e-4,0.005716662213479069,0.07378790559004235,0.003934773064177325,0.011925585904391243,0.04361822847069502,4.218108315179476e-4,0.0018471593975561116,0.14081181368900478,0.0026970441096318748,0.026570607622920718,0.6488079464161816,0.0035084163181328862,0.0073197415347308
782,1.571164989162122e-4,0.0012341281418723012,1.9068302580446897e-4,1.0015494670095738e-5,0.002652386916541035,4.906864245668207e-5,0.0011529367823099915,3.3132127074182896e-5,9.577640148323603e-4,2.0904538716517678e-4,1.4006543190600619e-5,3.419715276041563e-5,0.003107921493092629,1.9424167631338764e-4,0.0012213945512175417,0.008216230699124149,0.00240142259348204,1.1288094698410264e-5,0.0014681327450298382,0.10736835306456466,7.331058385814279e-4,0.0370088865193547,0.8280912093316037,0.0031170577057894303,3.6627495955447026e-4
783,3.62805147759823e-4,0.01223037433604386,4.286355963820805e-4,0.0021270266284889217,2.478463187713054e-4,7.445057298248642e-4,3.2551789235542474e-5,3.2850763745060756e-4,2.8632211574561886e-4,0.009819446537757693,0.19977911858439304,0.7379779721246225,6.277642638997056e-4,0.0013541466715964055,0.002875463531670365,0.001449648685930314,5.3685723981090456e-5,8.7614009271261e-4,0.0010835661920981848,1.4802018841421297e-5,0.004245364097731152,0.019893467920954967,1.0219223907714659e-4,0.0028166509415504287,2.419950734804936e-4
784,0.003440316937072862,0.02951518081323176,0.01139292656009209,0.1509642272126522,0.0010723155414403484,0.0032422345800048255,0.003521617476123883,0.0019642883881008134,0.0031247055892079634,0.013377932008152262,0.012079490968939411,0.5915535844974447,0.0031243711284168734,0.011107365127708761,0.04235002779318217,0.04062307405010311,0.0011609417272986327,0.010058019351698129,0.01795080525475262,7.204002280748927e-4,0.023101406610737535,0.008129016644964489,0.0014165646982821512,0.007443815005333359,0.007565371806983809
785,0.118452378795397,0.4792073354160182,0.005517186047421041,0.004807384650208684,0.018153126569433745,0.004745027276357328,0.01288185987835357,0.0014762732946143288,0.003994795813924699,0.0060808407469510415,0.0016396072475801892,0.002527984883219603,0.011362537964484653,0.012875956943988354,0.11458300521241623,0.006066652623457056,0.01296409264867283,0.005917982005541606,0.005842215426147731,0.01313409196738007,0.004885156064866784,0.03320998978893096,0.08765464025183714,0.00928651416455592,0.022733364318241227
786,0.0014557356803391718,0.032572252092888894,0.049763486160238325,0.013440034497242986,0.0031219995975524666,0.0043264481257500155,0.0077158477823570165,0.002024073974145341,0.055439451155829295,0.01613428905251995,0.005455587250327481,0.0029740470934475627,0.0206808889220561,0.002376141459998826,0.037504044382775215,0.0189169432331468,0.002546006530780322,0.0020821248634759286,0.3976985026893796,0.008923333181378824,0.025242610366784053,0.1519534188756878,0.020270157253731328,0.11613012126426486,0.00125245451390219
787,0.0017921028493592627,0.6828598935332802,0.003336678372115021,0.23958152193396653,0.0017477199368251405,7.483830824799053e-4,0.005284048419764481,3.1812201154129776e-4,0.002152647040527151,0.0011857817637379307,0.0019547728859369714,0.0023254218930308726,0.0016477510448723476,0.0020353064970915513,0.013402719780256145,6.675378420847167e-4,0.014007257279342399,0.002225375526194256,0.006584726146383888,0.0011480351578336977,0.001263159276747415,0.003888392529822052,9.689290690682241e-4,0.0034260074804982107,0.005447708647240677
788,4.232626799400815e-4,0.03625883883642976,5.574645403943754e-4,0.003123539096748544,0.0010648645781253323,0.010968726600430162,3.4558784923506076e-4,4.6903214477129557e-4,6.142832250226418e-4,0.0415148722883993,0.2878949426528588,0.001782526864721851,0.0011775497953666223,9.951918218043803e-4,0.028274248834688657,0.004396596463998519,6.812378340482715e-5,0.0024263539426628293,0.0014380008173517792,6.220923712908864e-5,0.2572034560741749,0.12346430859179365,0.0011687874353158198,0.1937746957947246,5.325360505074446e-4
789,0.00119098489890275,0.0014873922936548293,0.0012985029777395933,1.8209687418227492e-5,0.8641897636595769,2.2912836146028714e-5,1.8928396798062092e-4,2.3295088676736055e-4,3.964580837703709e-4,3.044956414173823e-4,1.4110249806403353e-5,8.232321978899689e-5,0.009573131519461119,0.0021144415277594207,1.4094882747908464e-4,6.529970315649542e-4,0.08154487190891442,7.742727792054731e-5,1.0218622582469424e-4,0.030364400244873597,6.536239868140393e-5,4.563197693014907e-4,0.003807638971376115,2.0234715122529386e-4,0.001470538742648515
790,0.0011802979149271161,0.0027729224318923363,0.0035754180024247088,1.0149181806588625e-4,0.4265407263671307,1.7078108429106873e-4,2.194711657515679e-4,1.1728628173047853e-4,0.0011993914294678824,2.985800714753285e-4,4.337602949051699e-5,3.17140424814241e-4,0.4812217609309912,2.147491370062931e-4,0.0010012515617069929,6.761660322678115e-4,0.05738027325904712,3.7451276446215566e-4,0.0025375630046211165,0.012413467844303881,2.2209568894521978e-4,0.0010040824639589638,0.005146243036194148,1.7195621120222283e-4,0.0010989950438313506
791,2.2174073174558923e-4,0.0017083117323152704,2.870437552994313e-4,8.43008140002096e-6,0.9780827395145256,5.7528871447150724e-5,4.7716954841934824e-5,8.832059041737997e-5,1.5409479200398498e-4,3.68899981167913e-4,3.930182011659704e-5,5.100168246728184e-5,0.012548681020137223,4.3787785063661994e-4,1.755039552650884e-4,4.443573734277984e-4,8.24346347753924e-4,3.383298575127637e-5,8.162780628589833e-5,0.0014400996731119527,2.3454180520543163e-4,0.001372830567411228,0.0010764974332259966,1.2422107835789012e-4,9.045159568162114e-5
792,1.1324036085071277e-4,1.1491036983488533e-5,0.9942086670694551,4.74577744843587e-5,4.808271687811873e-5,2.5396098091996228e-5,1.0639884088809484e-4,1.4717464174172245e-4,1.0171727658821934e-4,2.655888997699879e-4,2.027678708225669e-5,1.0157945200674875e-4,1.8003214611233547e-4,0.0017825937528248492,3.1253539981600795e-4,0.001161899281800873,1.2846132712757895e-4,1.2795221470102727e-4,1.233766634940386e-4,7.693414605897141e-5,2.607673165236592e-4,1.5167352128171236e-4,3.820458361387141e-5,1.3024980866812905e-4,3.2824888315619277e-4
793,2.768400434186795e-4,3.0259128407702514e-5,0.9834465490266234,8.959855959232675e-5,1.288570317430632e-4,6.166239960178689e-5,3.012450581276196e-4,3.7334877504016124e-4,3.1509953009668226e-4,9.07323722225057e-4,6.324980362553464e-5,2.56608799632848e-4,4.787392238431102e-4,0.005811153155045137,7.603922380324352e-4,0.0028828410827906473,2.778777516997458e-4,3.4079889737711523e-4,2.41409131318041e-4,1.8396894061764867e-4,9.741747229897594e-4,4.984441502117497e-4,1.1022489360502313e-4,3.399299751742688e-4,8.494039591604757e-4
794,0.12548813605905365,0.009209308313136374,0.012979523311085091,0.0018698530069026355,0.012640976422844329,0.0015183405605433183,0.04722805581364639,0.013970487310655226,0.016767593853022348,0.013792231796732014,0.0010738234742304067,0.005628868846242627,0.010957620198543912,0.18373910909580607,0.005582923627534869,0.006024830358226135,0.012352501779548965,0.01904981334510205,6.139478222753441e-4,0.014825380523800369,0.006849094134188343,0.0015858744131111101,0.0031305631734078695,0.0021110726738041,0.47101007008655643
795,5.34770204156256e-4,0.4980277412814042,8.197438296706825e-4,0.0033686500287176784,0.0025463307722462494,0.0022664282443289703,9.280738018246956e-4,9.735461924864553e-4,0.0011612872875664205,0.12958069043211612,0.0871350148689358,0.0011284912473106877,7.216580347559493e-4,0.003080135304277577,0.006933513184814054,0.001499010281242595,2.3643563805629173e-4,0.0022654198471313836,2.9742716174415703e-4,8.055434373272305e-5,0.1760070290125147,0.018568326102639122,4.083982558030914e-4,0.05736895270369444,0.004062371938829979
796,1.434252835627309e-4,1.2853600752898352e-4,5.850080965252173e-4,1.7406737697854278e-4,1.7056242892715093e-4,7.630205491076518e-6,0.0014347388902313904,6.857665378923346e-4,0.9717283087497436,4.4493067072423175e-4,5.256521211143433e-5,9.34158052608406e-4,0.001206080084005334,9.689374487995842e-4,1.3784582819613227e-4,0.0129733669899341,1.0505627956802372e-4,5.197021864903744e-4,2.838648620423321e-4,0.0013641701190398397,0.00361646111124367,9.602398891222401e-4,4.366844577053926e-4,1.5024507279571831e-4,7.876481587321253e-4
797,0.0015767773538607973,0.10319436027279098,0.002769121934558623,0.018963010890823664,0.0014590490665772962,0.010099374560502786,0.01947988087861988,0.0020066296429745198,0.0024894737094409516,0.01525004473523322,0.0036664222530665906,0.0015004866772097417,0.0011070372955294828,0.005850303764887464,0.12522258121461843,0.024125794024322175,0.0012183231219114025,0.009565042357211092,0.004265034454358642,9.096168321880196e-4,0.38947803133300213,0.017627924483317046,0.017232818593547018,0.1358596935321155,0.08508316701733255
798,8.677822532868512e-4,0.37234461054549006,0.0019930041230068435,4.1428442743960634e-4,0.09271525920615091,0.0022918504505598175,0.0012228783385524705,0.0017040095195170117,0.0014726926301975383,0.32413191341892206,0.008895609582711083,6.398488213922039e-4,0.004559683931618026,0.004808579347977592,0.010561558910793304,0.003693142982120094,9.942955933461848e-4,7.131351821532786e-4,2.9895289043775365e-4,7.934239345805025e-4,0.05250499087945196,0.052802660450574336,0.004334897011623755,0.05114471124423632,0.0040962243238605485
799,2.448432915101635e-4,0.195845138815153,5.137966554840397e-4,0.04857915091244105,7.855393886120937e-4,0.00979884512173765,0.06464762050769586,1.3595034538182955e-4,0.0035236044005790756,0.002870423091214551,0.0017647292927218908,7.653551892219552e-4,0.0027271327047051876,3.627159071990247e-4,0.27552537340618,0.005369859590866023,2.671950971783439e-4,0.0015828616647706355,0.05219488119603202,5.413492555343063e-4,0.17470038903604224,0.07683425289273914,0.0070371722449280435,0.07220652514793575,0.0011752948441356912
800,0.14934556987474173,4.0236192469153954e-4,0.06436221975016862,8.764930877383667e-4,0.002144433695985574,9.071641854963216e-4,0.0021262636203408167,0.01878074719729445,0.0018875759897448888,0.11120168237662101,0.003213926080088972,0.015190100127046545,0.004576654549570468,0.4271253614202358,0.004177966362501611,0.11484519226988271,0.0027575252792341153,0.031916145943765614,0.001432103145375421,0.007765629777401507,0.01425056377611641,0.001880115789980866,0.002780591638788726,0.005156914696025064,0.010896697441162588
801,0.07533645194532745,0.038731993320203356,0.00525978431327184,0.02323483476168638,0.0033452563439649273,0.13857362082727642,0.0037932413278938394,0.002693415525254824,0.0019043541208352162,0.04051273333113352,0.10307379640898737,0.009053703295786138,0.006008299108198702,0.011907689888148712,0.1271325795813024,0.009462633863250629,0.00107832743365597,0.04373369148298845,0.005668868118203165,5.255957990160661e-4,0.1704646563226994,0.037576102285625516,0.0021458653294732506,0.13264781895739294,0.006134686308423258
802,0.007803548342471672,0.0011708348399868014,0.004251846851367704,4.5643389684446193e-4,0.0011606864342079703,0.0017654292620074598,0.002836559147693474,0.002745551776671616,0.002039780889505769,0.024845671186061118,0.001118819228002925,8.172594293254823e-4,0.0024745215808957156,0.017367585537104005,0.0013756105255728454,0.0033107473952440616,0.011505773955852316,0.25428358223724634,1.164602477062969e-4,7.745034694818414e-4,0.45983202787909283,4.2510649182730346e-4,4.939253438291193e-4,0.005429930116189532,0.1915978039358113
803,0.003606461060209568,8.757240275399623e-6,0.11392779985124266,0.0020883598793596933,4.186533899913625e-4,6.025424442077116e-4,0.031106642794367152,0.12484928291502467,0.003851083505538431,0.010898843768202474,3.306331504128882e-4,0.01053818073682453,0.001530748645669007,0.3764560220445934,0.0024188655991495326,0.17109378872444012,6.980654685508164e-4,0.08890057994103091,0.0012808625382941872,0.006396487545087917,0.02792773044687404,3.247834964205801e-4,4.785465593337543e-4,0.0010694295318274191,0.019196848723071817
804,0.0012037490008039381,0.0011826211705439425,0.0025138877537849253,0.0030191072894691006,0.0015244917260344968,0.002909624938791828,3.14130083743307e-4,0.003435028413418451,0.0010320120361220512,0.5416989627177968,0.2670725810472778,0.009167343346807489,0.03382816338632862,0.040584943742392666,0.0036436436321959868,0.004921299576063069,1.90776382850112e-4,0.009373007154668551,0.014124832900086254,1.9506567790723752e-4,0.041096468094042715,0.00491773624596056,1.568306826049792e-4,0.011517875566141806,3.758174341631499e-4
805,0.0010001331583996361,0.0064742964470830035,0.0032076129717545252,0.03874758320859548,0.012792017838273297,0.0072565266269432015,0.0053481436816117675,0.0047546551328298435,0.0016959035843997223,0.3812281551020055,0.05718242225874736,0.0029394647156866342,0.04051410706103321,0.006726484686767177,0.012186231343709969,0.027754642247378048,4.8720824187269146e-4,0.005287287218496215,0.012803014400846672,0.0010624402819161343,0.13083712146190524,0.01752264127955171,0.0012430648901497724,0.22009430007032718,8.545420897162564e-4
806,0.11699692330347888,0.0033893221376874077,0.023709601588598337,0.0034987475804020628,0.0035683779236301075,0.0012182284921562684,0.00803173966212706,0.035020384843536236,0.004142961927646052,0.025520792150616034,0.00229545004494089,0.021452392947706272,0.005839014613465405,0.5826940620229973,0.007409677157641551,0.008919221698379207,0.014564829218349673,0.037465908120888465,0.0015396885724810296,0.008078146232796395,0.004185955021790229,0.001167405167072459,0.0021591283126539927,0.0025589731040082156,0.07457306815495024
807,0.0027997500447179617,3.69181288754251e-4,0.004589250868238929,0.0034953672879023978,7.135531891889408e-4,4.432132833365541e-4,0.08345004243224997,0.010617411124020735,0.16788502937690117,0.009986489589440891,8.29704202274281e-4,0.009671303600057938,0.002398773924134749,0.18378833411465076,0.002566844441970689,0.18547401888360976,0.0018425493753667357,0.12396906361492269,5.391185430977906e-4,0.010267939639566568,0.07520090914403778,0.0015140489090476887,0.0027735001874138335,0.013211487382381149,0.10160311555271578
808,0.2704638292767531,0.001084070722283228,0.014320915296677145,0.001994821307003665,0.0031016522144003693,5.842767259575535e-4,0.026680401963955526,0.014059368094796973,0.12287233658848432,0.003133262330996449,0.0011181195348492006,0.006375799296026019,0.007311131605437517,0.020360942466940906,0.003291304583646141,0.1978752064997728,0.0024332894301577956,0.1419008678681441,9.37594346891167e-4,0.01763056940425079,0.031172062359114606,0.0030512075600992476,0.003757483584931911,0.0034016531267002984,0.10108783381172921
809,0.0010863546947892362,5.771696100558799e-6,0.002382152624758998,1.0547464093167386e-4,3.743565309045567e-4,1.3741914626025883e-5,0.1402074731766195,0.0069089587252686305,0.21806388012114866,0.0011843027794223896,5.29904127020998e-6,5.751867417656476e-4,0.0015059467973142946,0.36054096606048797,1.6741429752527556e-4,0.014878433952280038,0.0035806351461928005,0.0020229081418902525,1.5967136642294207e-4,0.1721376491610643,0.0026588263588418126,1.3861194497670053e-4,0.0017706305317799857,7.152126599494174e-5,0.0694538322876226
810,0.0016427226957831684,0.5991351435114417,0.0013478933501731146,0.004383940407971,0.007885285764179125,0.013303320391539768,0.001661753312722245,4.066553492091242e-4,0.001745729259462368,0.023633230790373223,0.014456764864918717,0.0014052103680434651,0.007969804008733207,0.001974492451735015,0.07697371814169117,0.002196273647232018,9.977058038514858e-4,0.001562302823197197,0.0038019682397449836,5.659678138694081e-4,0.015439980329944479,0.17012447847391649,0.005987300849377459,0.04013105020742171,0.0012673071434684663
811,2.0802877348487096e-4,0.8010943610997006,5.728873037168455e-4,0.013468462977115986,9.500679973849163e-4,9.654187028888011e-4,0.0011293838446769374,3.901180756376505e-5,4.912086690018044e-4,4.5275910655317677e-4,7.585295001133366e-4,6.073662254603223e-4,0.0032021322879914743,1.3285380399574693e-4,0.016262664934671777,3.4203700048630154e-4,5.236076861662653e-4,1.777737988579655e-4,0.14910974227726384,3.0538870544654447e-4,8.6700332516042e-4,0.006485631485027762,0.0010384788545065803,6.174429804853288e-4,1.9775685227845942e-4
812,2.839884524031967e-4,0.009987372026646481,0.0016619730615507187,0.5229505579155689,6.568960766772507e-5,0.004006519477816832,0.006868286074694868,4.250085058628862e-4,8.740535155735946e-4,0.0191317332586735,0.0022568835700628284,0.003901121813884729,7.518851555816188e-4,0.0016735889066437578,0.1482516066836471,0.004502475890148977,7.243148955715532e-5,0.0014466336906365795,0.24242417424785906,1.4538942149551153e-4,0.019523397289260506,0.003977322135162797,6.43285724926108e-4,0.0038969577149896256,2.77664369684397e-4
813,0.0015605025610769757,0.0914491510903284,0.013419821012838519,0.006279936886453083,0.006332184219622315,0.2439358656445886,0.007615976343839218,3.176315450977709e-4,0.0013884018562465288,0.010919640669533881,0.0019324489853076447,0.0021123911503687803,0.06898457328109808,0.0027260412830223367,0.37032458461699413,0.008282154282217532,7.311462364633797e-4,0.005442405012099243,0.012625013877941666,5.009173176021637e-4,0.08432731008788148,0.01408367924328019,0.0036113687833515505,0.038630712613678425,0.002466141399067958
814,0.004003099857010071,0.002712210598411213,0.017103975318773435,0.0224288782889605,0.0010429104629718264,0.004593492877714727,0.00949881757526278,0.004287260140515274,0.001538378107144369,0.034489509398114127,0.002919935039087118,0.3201031842547469,0.002388110107374665,0.024280588890718355,0.17341595734768323,0.29464338282429225,7.483847108049524e-4,0.008214275496325045,0.013369760473347708,0.0018524005906440171,0.02213295004728465,0.004600970319227429,0.004212244587261931,0.01830003222794205,0.007119290458381689
815,9.67930462289492e-4,0.00214287094224708,0.004558771024255108,0.026840855820643918,1.8846967327118365e-4,0.0012303726296288863,0.0010659066146662126,6.227374680773222e-4,9.653491912424544e-4,0.0032386426554590624,0.0020666894691242694,0.6006518570390885,0.004104494919989098,0.003907679622893343,0.01411637930792817,0.008803752983088137,4.0925506858929345e-4,0.0016203133492683202,0.314926752172566,4.947395007339385e-4,0.0027657057366879344,0.0022792076761807938,7.790932897535348e-4,7.842804972746657e-4,4.6789288505285167e-4
816,0.009146858162700767,6.468378915612102e-4,0.017685351053627448,6.125643782233694e-4,0.002522346422272951,2.7246898714085364e-4,0.011706949389744307,0.12692448421000174,0.003465659999375411,0.047795492560283405,4.0083451225842457e-4,0.0037644084334331664,0.002312179516428009,0.6075444735276749,0.004042023548196407,0.019329875986481955,0.011252625199066993,0.005075342923831684,0.0013030903525826155,0.05140792976641785,0.0027339452428545266,7.425622957055894e-4,0.006722100921350941,0.0031257343225538897,0.05946386039623143
817,3.8123048479832386e-4,0.7672072461430908,1.9562441369081924e-4,7.032908048545535e-4,0.02166850545528398,0.001646296517568059,0.0017076385971099674,5.280091526774393e-5,0.0027875145302370717,8.707812808793284e-4,0.0018169155422775298,2.9792210701377176e-4,0.022454795151159536,2.1673497437972616e-4,0.010931072013428873,8.455538715525978e-4,6.006712044981244e-4,2.4036285511923984e-4,0.001391945835002104,6.242975384246395e-4,0.005981268010546775,0.14902866299543036,0.005063220635540485,0.0027509779203655233,5.346702024800906e-4
818,1.972009697888054e-4,8.582464757317005e-4,0.001421827557766419,1.4280864946632083e-4,0.0015494310436667102,3.427200471424093e-4,0.0013457813078252034,5.010900910462033e-4,0.0016080231615009997,0.002581714581049318,2.1702621685816683e-4,5.280423298064797e-4,0.0013619735885692379,0.0029396167003416245,0.01428294653872066,0.04858318087194742,5.15464675826146e-4,8.95600932085289e-5,0.0033897543452563236,0.01330378468754202,0.010244804890764627,0.041990656324061994,0.847258120069003,0.0037418857116144487,0.0010043390714953324
819,0.0010363209500546314,0.13797144741491335,0.001044458234990912,0.0018564099236989264,0.0017524751555036365,4.671985905763644e-4,0.007726015819037171,7.168521645630239e-4,0.0032353621027737135,0.0017731579086284134,7.55362106383258e-4,6.781562783039014e-4,5.07379758578934e-4,0.003678314831323597,0.0027797679156715883,6.397348793941741e-4,0.0017950816784539285,0.0017901374672096386,7.703374505129096e-5,0.0010501515578324773,0.0044445017921552485,0.0014464160021852098,9.53158789210682e-4,0.0018486329507994427,0.8199764719827065
820,0.00984206256954502,0.003710253948038208,0.12406217819451121,0.005382021611627189,0.0032162954018862444,0.004408681710869873,0.0032520523494204536,0.0509281221777229,0.001700285966499358,0.09497445071394611,0.02944702006878286,0.009769540481058266,0.0023044849379406525,0.1981600151773132,0.01280605948841641,0.03542112189037484,0.008511355039380232,0.02317170983812521,0.0020382218007235758,0.00620985767475127,0.02828532691775175,0.007181884594228293,0.005188090962119408,0.2957655560379855,0.03426335044698195
821,0.1314032751608582,0.0013948634137563784,0.015721611750665433,0.0022906470970094107,0.003986583858756504,8.830651391402736e-4,0.0757211752180854,0.5377018677468876,0.00465606786201413,0.0032794056432534037,7.112271809158216e-4,0.0024915163557859025,0.008444992151956392,0.026054578924830166,0.0029308723503684146,0.0045422506311383745,0.0029019797523612174,0.13764421523258774,0.0015739948989930731,0.0050094235434997286,0.0030612291916880777,6.840802462482387e-4,6.486053737152318e-4,0.0010133267601321826,0.025249144515352866
822,6.361629926090061e-4,0.011174319623565698,0.0037611753585758373,0.005182372559505594,0.001354539291301704,0.0014474378528260153,0.004044886746272132,9.112668438798529e-4,0.002827434354710255,0.013496695460879555,0.0037048223016945656,0.01239634777032282,0.005891054996315317,0.0051855432023794334,0.0204838756593434,0.3854522578382509,4.2411839780839703e-4,7.214604606940864e-4,0.10218108053256872,0.005042428317748493,0.17591253478086288,0.15150607550475964,0.06629407097515193,0.019266727532962376,7.013106450112669e-4
823,3.393509880452448e-4,8.762162333200436e-4,0.002407712525851146,1.3612418152983205e-4,0.0015130788905686966,6.208214188178189e-4,9.513107613480226e-4,0.0013576767020196528,0.0015140791853045365,0.09845020518468908,0.0033244805863532475,0.004179597670839711,0.003828129519904207,0.004360437240795482,0.0031499276431361774,0.5280543014553021,7.551500704954938e-5,2.68273333223583e-4,0.003520317627998796,0.0021933393327845763,0.2056304429344471,0.1084815968740375,0.015976150328852513,0.008508915369250023,2.8199900453096643e-4
824,7.812732789987804e-4,0.0176679140254897,0.01030341116800802,0.005014950278596784,7.74755517331982e-4,0.0022176802620296103,0.03808560260361353,0.0038402197067282412,0.5844773290855896,0.015462598756522576,0.0015562969806992677,0.0029151666038728288,0.008036227815525451,0.006037344242478758,0.021195514938787265,0.008828444758815134,2.736341409839574e-4,0.0034355921251504476,0.06965145127612292,0.0015117466669448698,0.15552174959395373,0.03418383948169727,0.003348257117668308,0.0032214682966536204,0.001657531277737059
825,0.001703417048349477,9.56843943081596e-5,0.013718880260683311,0.009409236424269435,5.868998311171028e-4,0.0012488332269982624,0.3152905062702683,0.004103293953333143,0.007713854085807705,0.004490022094680635,1.692744385168898e-4,0.0300705652340044,0.0021583494633546593,0.27089892067548005,0.00848725728496462,0.16891358119789215,0.0018675223861707917,0.011187332642548897,0.002738147710222828,0.024830486894889252,0.04616195249123076,0.0011757674190493504,0.0037023878374387495,0.00135576275123759,0.06792206398318354
826,7.402934746460298e-4,0.005348178312569508,0.01746375102835427,0.0037869038147219014,0.0013122311472067146,0.003194504139809256,0.005293457949586195,7.063688336467618e-4,0.03357115063701375,0.013589087271748236,0.002268915411224348,0.053019497793694984,0.031144895826641265,0.002325795504307117,0.1379771825865766,0.010893728691881932,3.441405557231463e-4,7.525640076319701e-4,0.3462934858150496,0.0014578495106329819,0.008756386237709404,0.30531217605768524,0.010366812449657432,0.0038480405774854514,2.3260236479555248e-4
827,0.001285394543346717,1.6344781333416447e-4,0.004937568475812506,1.5227578499206109e-5,0.018441150287441848,5.204933006377299e-5,0.003555996599545098,7.927324661834962e-4,0.001238873056453376,7.740904601070727e-4,1.2717793240658828e-5,2.3590602616851966e-4,0.011501394189900621,0.004479694338575882,5.201048022903163e-4,0.05831777088878693,0.006813952117148024,6.898805849409424e-5,0.002111678297761859,0.750982709781117,6.986097877349479e-4,0.0020751582946331865,0.1273653712031471,0.0013302364508175537,0.002229177359395777
828,5.433651795112628e-4,0.001553167089450778,7.36683840163389e-4,0.001901277475194936,1.6256731384219018e-4,5.540183603173e-4,1.005670514713151e-4,4.0840161588507696e-4,3.5310116235785387e-4,0.003770847148151069,0.013970691803907422,0.9607028326582959,8.224996830703554e-4,0.002939740113504257,0.0018600009222516898,0.0018020678400626803,5.4270528601163926e-5,0.0014935169412418944,9.140774920341627e-4,1.9289462735476873e-5,0.003042185731079463,0.001390671244143215,4.385380381917685e-5,3.745400007599583e-4,4.8576553814749725e-4
